315.00,226.00,74.00,64.00,0.97,0
315.00,226.00,74.00,64.00,0.97,0
315.00,226.00,74.00,64.00,0.97,0
315.00,226.00,74.00,64.00,0.97,0
315.00,226.00,74.00,64.00,0.97,0
315.00,226.00,74.00,64.00,0.97,0
315.00,226.00,74.00,64.00,0.97,0
315.00,226.00,74.00,64.00,0.97,0
315.00,226.00,74.00,64.00,0.97,0
315.00,226.00,74.00,64.00,0.97,0
315.00,226.00,74.00,64.00,0.97,0
